route_key,final_seatcount
2025-01-06_22_36,1270.2369405459924
2025-01-29_19_32,1923.6656546264942
2025-02-02_35_46,5367.37691906592
2025-02-17_02_40,2574.8895548428354
2025-01-17_28_47,1968.9457539580678
2025-01-22_20_46,1433.6942397658913
2025-01-29_02_31,2269.809068307871
2025-01-11_45_46,4972.119294341622
2025-01-15_03_47,3014.6597721198414
2025-01-29_45_03,1327.6165193449283
2025-02-26_47_46,1533.3834023789807
2025-01-31_44_46,2319.4212066867094
2025-01-16_02_16,1344.1306393637765
2025-02-22_14_30,2333.5752884763283
2025-02-09_41_36,3575.6992928366644
2025-01-03_04_29,1079.8122677905021
2025-01-11_19_32,2340.2793203787523
2025-02-04_22_36,1240.0369768199494
2025-01-22_32_19,1862.4405661216604
2025-01-16_06_47,3422.4499513619494
2025-02-16_36_41,2558.750334493756
2025-01-17_25_23,1426.2198138061303
2025-02-19_44_45,1029.0066510357522
2025-01-21_31_02,1951.417797244715
2025-02-17_47_10,938.142948449167
2025-01-27_36_37,2413.6138345592462
2025-02-04_47_30,1485.3222161460733
2025-02-25_46_26,1555.4163076907148
2025-02-13_20_46,1245.4738099639048
2025-01-16_17_23,1153.462680457028
2025-01-18_05_45,3385.3162149265745
2025-02-21_46_45,5281.001812125693
2025-01-18_02_30,3867.36379247517
2025-01-05_02_24,1140.787328256939
2025-02-19_05_47,1993.7371096494235
2025-02-12_45_48,1445.318438796436
2025-01-06_46_18,1560.9906551978504
2025-02-22_25_23,2168.6798119542846
2025-01-04_45_09,2879.1972052326455
2025-01-30_47_10,1031.5935337906637
2025-01-06_23_25,1558.9731627886945
2025-01-02_34_45,3930.5554161535247
2025-02-17_30_02,1969.758136694951
2025-02-05_30_02,1504.7231474063778
2025-02-18_27_36,1553.6009490542579
2025-01-21_01_02,1311.8823011067018
2025-01-25_16_02,1460.3190071610206
2025-01-07_36_11,1712.1830538312577
2025-01-02_47_28,2001.524707973078
2025-01-20_30_14,1218.8532939122779
2025-01-10_26_46,2128.6147799715854
2025-01-02_45_05,1796.273589027169
2025-01-06_30_02,1977.8444427760207
2025-02-05_47_02,1452.504544401206
2025-02-17_31_02,2394.922364913194
2025-02-08_02_16,1467.6984179698677
2025-01-07_17_23,1538.0038277115545
2025-01-26_47_08,1184.9314734279292
2025-02-15_23_13,2427.5812568168926
2025-01-12_02_01,1343.4373548793585
2025-02-28_44_45,1309.202542722268
2025-02-13_48_46,3148.465182705073
2025-01-06_46_47,1604.7513688447975
2025-01-28_45_03,1144.644584847002
2025-01-04_45_42,1673.3653019925696
2025-02-20_45_28,3502.9788240061953
2025-02-06_07_36,1527.5695990498834
2025-01-16_36_22,1086.7036048506827
2025-02-20_45_05,2000.58841106349
2025-01-13_45_42,1462.6022998341164
2025-02-19_46_35,1645.615719330909
2025-02-13_46_47,2115.6448307687715
2025-02-01_45_47,4497.862130619243
2025-02-20_47_03,1833.4190889041238
2025-01-27_41_36,3025.257417524538
2025-01-23_02_47,1584.95706857179
2025-02-01_46_47,1769.4672514265817
2025-01-28_45_09,2224.65277873152
2025-01-10_02_16,1875.2195762755364
2025-02-14_11_36,2667.3629812015743
2025-01-17_22_36,1327.5250771151618
2025-01-06_36_41,3519.189233707287
2025-02-06_02_14,1315.2320487324055
2025-02-21_45_48,2719.9581746613394
2025-02-28_31_02,1836.792841875868
2025-02-05_16_02,1209.7010514261287
2025-01-25_46_18,1885.0244062673814
2025-02-22_03_45,1294.8720399361646
2025-01-17_36_07,1944.3201764775283
2025-02-04_05_47,2385.620833810648
2025-01-03_46_44,2896.2788056914615
2025-02-11_02_01,1317.8994785939535
2025-01-15_31_02,1918.3778953235092
2025-02-26_02_47,1550.7372663648296
2025-01-21_06_47,1498.3813956670251
2025-02-04_02_14,1179.7424389901096
2025-01-07_45_48,1254.8171203104687
2025-02-21_45_09,5274.844611294406
2025-02-03_34_45,2186.51691713974
2025-01-29_35_46,1456.4329307288867
2025-01-14_46_15,1684.3345598545893
2025-01-14_36_07,1362.8599703898994
2025-02-15_47_10,1319.6965430335158
2025-01-09_30_02,1256.7599448772921
2025-01-20_45_28,1245.618966510134
2025-01-01_45_39,1710.6209049948452
2025-02-15_43_47,2397.5340828859817
2025-01-17_44_45,1528.2255083691239
2025-01-01_33_46,2205.044593200871
2025-01-12_44_45,1738.3038086897388
2025-02-14_47_28,3225.1049269547534
2025-01-29_45_46,3670.379404414527
2025-01-30_19_32,1962.2825930852896
2025-01-08_46_45,3166.7133914396727
2025-02-17_47_46,1893.359702813052
2025-01-05_12_36,2720.7281849555907
2025-01-10_14_30,1544.8258561309458
2025-01-10_15_46,1505.2551064246354
2025-01-17_47_30,2585.5975054884007
2025-01-09_06_47,1390.8196414979507
2025-02-16_04_29,1330.413994908914
2025-01-09_44_46,1524.275715115905
2025-02-06_02_19,2331.320301317503
2025-02-22_36_07,2040.1047252470662
2025-01-22_09_46,3804.0986031577922
2025-01-31_45_05,2315.8042659089965
2025-01-21_46_44,1502.4801867720746
2025-01-25_02_24,1300.0703348757538
2025-01-15_39_45,1491.8623620389458
2025-01-18_06_47,3909.1993992928756
2025-02-09_45_09,3613.266436897481
2025-02-09_17_23,1613.526472035076
2025-01-14_46_18,2315.9055659792207
2025-02-20_47_30,1702.780070858806
2025-01-10_47_03,5094.726979593331
2025-02-10_14_30,2124.535864494321
2025-01-21_46_15,1204.8290288379112
2025-01-03_45_28,3268.843400878878
2025-01-15_46_44,2153.8183770401183
2025-02-22_37_36,3153.3176917874193
2025-01-02_47_03,2058.9208239666723
2025-01-03_46_45,4009.3657522981694
2025-02-23_39_45,3133.5354509089157
2025-02-14_27_36,1622.2470443365776
2025-02-06_02_21,1274.8139671270956
2025-02-11_02_16,1351.4917529848535
2025-01-08_40_02,1822.7933936295767
2025-01-21_42_45,1381.877870055945
2025-02-09_35_46,4267.595260636864
2025-02-23_35_46,4433.038924910019
2025-01-22_38_36,978.391922612818
2025-01-01_36_37,268.6449269110344
2025-02-20_28_47,1626.093891773729
2025-02-20_45_39,2432.104491031757
2025-01-23_46_18,2025.653069663168
2025-01-26_36_37,1246.2933874215232
2025-02-01_14_30,1510.5722977242863
2025-02-23_05_45,2586.5392388532728
2025-02-19_46_15,1232.3024582545727
2025-01-18_46_20,1967.7165095823577
2025-01-17_02_47,2145.292797883549
2025-01-21_03_45,2331.7364545570967
2025-01-04_45_48,1658.5658682526903
2025-02-10_27_36,1810.6599037754152
2025-01-16_46_35,2806.892364388381
2025-01-23_31_02,2132.7841859654504
2025-02-22_46_47,1759.9755091155216
2025-01-17_43_47,4702.109232005504
2025-02-11_41_36,2517.6381165572384
2025-02-06_45_42,1787.6076962287864
2025-02-01_45_09,3976.4230323427923
2025-01-09_34_45,1396.9606022305388
2025-02-03_27_36,1685.582391814305
2025-01-09_32_19,1748.2279957075846
2025-02-17_46_18,1306.0449482628712
2025-02-16_35_46,5057.242645816577
2025-02-12_22_36,1425.1952618643095
2025-01-05_46_44,3481.211179294472
2025-01-03_23_13,2056.6018490310025
2025-02-06_13_23,1773.591713726494
2025-02-07_02_19,2913.5269681182144
2025-02-04_36_22,1142.019803786678
2025-02-22_36_22,1711.4006694718437
2025-01-25_20_46,1390.9868826319182
2025-01-12_14_30,2669.9626988653513
2025-01-27_26_46,1900.890367685956
2025-02-17_47_06,1193.0000081189237
2025-01-14_37_36,491.0132687727046
2025-01-23_13_23,1887.8827013593395
2025-01-25_46_44,3133.639070732288
2025-01-09_12_36,1475.1466000741902
2025-01-06_37_36,80.13978545113127
2025-01-13_46_35,5324.841139748895
2025-02-07_12_36,2496.005508320396
2025-02-14_45_39,3675.473813773455
2025-01-09_13_23,1609.4391223801658
2025-02-26_44_45,970.4298892639526
2025-01-29_36_11,1552.8016157165314
2025-02-11_46_18,1530.520508053411
2025-02-02_42_45,3239.9323288158575
2025-02-15_21_02,1270.083583767405
2025-02-16_27_36,2196.436431408866
2025-02-27_47_03,1464.7094241691877
2025-01-19_31_02,3128.759561552331
2025-01-13_36_12,1587.9518073174152
2025-01-03_02_47,2234.4491900300686
2025-01-16_19_32,2042.8427926413901
2025-01-17_05_47,4943.405148266576
2025-02-07_45_48,2899.957582520007
2025-02-12_36_12,1668.4192760485219
2025-01-02_27_36,1662.4567038680932
2025-02-12_46_35,1817.9374063928574
2025-02-10_44_46,3518.8837542323276
2025-01-25_06_47,1273.1650177375514
2025-01-25_48_45,1719.7118676077068
2025-01-24_15_46,1154.0263411868
2025-02-03_45_39,1011.1482295531031
2025-02-24_18_46,1882.3256929376712
2025-01-11_36_27,1217.0266534739876
2025-02-06_36_37,3188.673880527116
2025-01-27_09_45,3207.773187095948
2025-02-25_02_30,1686.4445568509402
2025-02-12_19_32,1988.2181063924484
2025-02-19_45_09,2918.6339125957875
2025-01-21_05_45,2428.664470249473
2025-02-18_02_47,1732.0225397034023
2025-02-25_47_10,1384.5008306727505
2025-01-06_47_28,1561.5950803700096
2025-01-29_46_35,1775.7362594538151
2025-01-09_46_20,2488.5882838135
2025-02-06_23_13,1582.6691742468593
2025-01-11_20_46,1447.023068982269
2025-01-04_31_02,2704.154905924186
2025-01-09_28_47,1747.2141933626306
2025-02-25_19_30,1627.195906740094
2025-01-25_45_46,4270.9571362778715
2025-02-11_34_45,1733.735384329809
2025-02-02_36_22,1688.8790886227578
2025-01-19_44_45,2836.793989982255
2025-02-10_09_46,5999.0562081007165
2025-02-03_47_28,1436.852347206383
2025-02-20_45_34,2158.7220056963606
2025-02-07_09_45,3890.8808042493747
2025-02-28_02_24,1753.1466723430233
2025-02-01_46_18,2638.7383396225305
2025-02-07_47_03,2448.493081129903
2025-02-16_05_45,2680.7144170360893
2025-02-19_45_48,1488.0681252586533
2025-02-04_34_45,1435.9951392128123
2025-02-20_35_46,1529.950083360087
2025-02-28_46_48,6603.323245911218
2025-02-02_02_30,3404.693130254194
2025-01-31_48_45,1717.5692928130723
2025-01-19_02_40,2237.67237117752
2025-02-10_26_46,1955.3846956551554
2025-01-30_02_40,2464.2426042579664
2025-02-03_36_41,3532.676113754893
2025-01-12_47_05,8828.187503453848
2025-01-23_22_36,1165.7921240437627
2025-02-11_45_34,1271.3884566041697
2025-02-20_47_28,2594.084227492611
2025-01-14_39_45,2027.5040655047897
2025-01-15_47_05,3519.868983925171
2025-02-06_26_46,1347.09306298901
2025-01-16_44_46,4326.716784436809
2025-02-08_39_45,1629.9978871622006
2025-02-28_48_45,1704.8825254216326
2025-02-05_19_30,1668.9401610370844
2025-02-13_46_45,4371.565458337356
2025-01-26_08_47,1806.5086893936568
2025-01-02_15_46,2593.8819093155043
2025-01-04_44_46,2165.0847772934953
2025-01-02_07_36,2605.7602762816873
2025-02-23_46_35,2306.5450269748417
2025-02-20_46_33,1054.0142126538756
2025-02-19_45_44,1033.4112746155333
2025-01-07_19_02,1886.8869573651048
2025-01-26_45_48,1417.5114559420972
2025-02-26_23_25,1582.6258525668466
2025-02-16_46_45,6113.931015975217
2025-01-17_46_47,1655.0218512387196
2025-01-21_03_47,1826.7731312869032
2025-01-20_47_03,1329.322738131914
2025-01-16_08_47,2830.8582796836467
2025-02-26_01_02,1150.5248505156235
2025-01-16_03_47,2628.000557958774
2025-02-01_46_15,2611.543656637582
2025-02-15_46_35,2912.794592956404
2025-01-10_45_48,3573.7157370495634
2025-02-24_03_47,1569.526155247082
2025-02-07_36_07,2355.593396758315
2025-02-14_46_26,1986.6553275990736
2025-02-12_38_36,1485.4629503962976
2025-01-31_39_45,1176.8792313936851
2025-01-18_23_13,1975.351449209508
2025-01-05_46_15,1519.9145630327348
2025-01-18_47_46,2447.580644844258
2025-01-11_02_21,1773.8313548226793
2025-01-07_19_32,2128.720348664532
2025-02-21_48_45,1395.9565445872304
2025-01-27_28_45,2485.9269774930367
2025-02-17_23_13,1913.1078433117848
2025-01-16_09_46,5656.980049592601
2025-02-24_46_18,1954.0944682282504
2025-01-14_48_45,2687.296316465249
2025-02-26_36_11,1912.093017823984
2025-02-15_47_05,3788.2276242409216
2025-02-12_05_45,1615.3605058299665
2025-01-24_18_46,1707.6445058778463
2025-02-21_47_06,1982.315056654635
2025-02-17_12_36,2137.6993042227255
2025-01-30_25_23,1250.8635094598399
2025-02-22_39_45,1817.642526341031
2025-01-25_43_47,2554.611362951484
2025-02-18_45_05,1510.1284161807125
2025-02-25_38_36,1523.6781930533975
2025-01-30_47_45,3801.366426258302
2025-01-30_07_36,1337.2794513994425
2025-02-03_13_23,2336.760209015759
2025-01-27_09_46,4167.219517510814
2025-01-20_47_46,1733.9620993696653
2025-02-13_02_01,1416.3575588052481
2025-02-20_47_45,4299.609416848851
2025-02-01_07_36,1565.4215683284765
2025-01-19_02_24,1080.901349810204
2025-02-14_47_43,3975.1381838970606
2025-01-20_47_05,2504.833513487792
2025-01-16_45_48,1806.846271336465
2025-01-26_48_46,6030.105989893682
2025-02-09_36_11,2723.654821763341
2025-01-12_48_45,2458.529815314538
2025-01-24_45_28,3829.1229045856335
2025-02-05_47_45,3245.72642213367
2025-01-05_45_34,2124.596140543536
2025-02-23_46_45,5586.870968474514
2025-02-28_02_19,2546.3562410225622
2025-02-19_37_36,2003.939041863701
2025-01-09_45_05,3578.8691433264744
2025-01-01_46_20,1290.9130341672112
2025-01-06_21_02,1316.3178543824502
2025-01-12_02_40,2568.457298722872
2025-01-24_26_46,1906.0079733762225
2025-02-14_45_05,2426.0541996379307
2025-02-13_42_45,1327.1325720360642
2025-01-02_44_46,2789.4842774535127
2025-02-10_05_45,1887.2128779460686
2025-02-23_17_23,1652.049355922497
2025-02-15_45_34,1833.7362150952847
2025-01-09_45_48,2642.8063634261293
2025-01-02_46_47,1843.1763277625937
2025-01-22_45_03,1553.5853867066799
2025-01-25_45_34,1752.525494457999
2025-01-15_45_48,1613.7559310615852
2025-01-02_23_13,2035.2649390394254
2025-01-25_09_45,3321.102770452915
2025-02-09_23_25,1617.2827691932243
2025-02-27_08_47,1244.9282190122099
2025-02-14_12_36,2337.4694912967752
2025-02-06_36_41,3185.0898163642123
2025-02-14_05_45,1442.2350844578984
2025-01-29_47_08,1066.0567130103386
2025-01-21_47_46,1514.6559680169544
2025-02-25_28_45,1724.7608473079727
2025-02-08_45_34,2410.27932363216
2025-01-26_45_47,3985.5357241170386
2025-01-26_01_02,1430.647249309574
2025-02-24_11_36,2516.823112116473
2025-01-28_19_30,1276.4228045420941
2025-02-15_39_45,1569.5874663811655
2025-01-13_18_46,1725.2221924800965
2025-02-16_32_19,2583.708589955056
2025-01-07_34_45,2191.1171228833196
2025-02-24_46_09,3594.3352130946864
2025-02-01_02_21,1575.57470029845
2025-02-19_36_41,3381.3044809074518
2025-01-23_47_43,1804.627556644184
2025-01-31_26_46,2390.221230289354
2025-02-27_47_46,1715.4554643260042
2025-01-07_47_08,1374.5184893210153
2025-01-15_44_45,2343.703340991398
2025-02-27_12_36,1581.9296728125162
2025-01-21_18_46,2282.4319127138715
2025-02-13_03_47,1482.1524189773097
2025-01-13_46_09,5820.059962965879
2025-01-06_30_14,1101.2909697612645
2025-01-28_39_45,1465.1330308018673
2025-02-10_45_05,1577.8529898648374
2025-01-25_46_48,4174.566821343445
2025-02-24_16_02,1504.8492330106685
2025-01-20_46_47,1758.865046849059
2025-01-30_02_31,2788.9816729080308
2025-01-30_48_45,1423.3212347502053
2025-01-24_45_47,4659.411676680045
2025-01-03_16_02,1323.3803972409992
2025-02-26_21_02,938.9242125211215
2025-01-06_36_27,949.647505552183
2025-02-11_38_36,1338.9137944204008
2025-01-30_20_46,1302.60002015069
2025-01-18_20_46,3008.436962348637
2025-01-21_40_02,2285.8292050482696
2025-01-21_09_46,4951.202671683664
2025-02-10_02_16,1387.8075245290268
2025-02-08_45_28,3069.842531661712
2025-02-25_47_05,4254.12549571005
2025-02-24_47_08,1304.5673461406122
2025-01-19_27_36,1562.922015235782
2025-02-20_46_47,1896.3252254815789
2025-02-26_07_36,1280.860092313882
2025-01-22_02_30,1854.755561500525
2025-02-09_28_47,3312.1182136546613
2025-02-09_21_02,1997.3039438880146
2025-01-07_42_45,1570.297938933213
2025-01-17_23_13,1717.8434547717784
2025-01-04_35_46,2242.655560381334
2025-01-03_47_46,2455.0835053965397
2025-01-26_46_44,2553.971286559025
2025-02-06_08_47,1129.6960320616843
2025-02-13_01_02,1120.5929272647568
2025-02-20_02_14,1433.0941738401461
2025-02-20_02_40,2753.4589904099207
2025-02-06_46_15,1863.3992924520048
2025-01-25_02_14,1642.8341867396289
2025-02-28_33_46,1222.1417834575564
2025-01-11_21_02,1122.5942456663815
2025-02-16_47_02,2417.430910644804
2025-02-07_02_14,1868.8211612518821
2025-02-08_07_36,1945.7081820003546
2025-01-13_21_02,1221.8350064468495
2025-02-25_47_08,1320.8936245886757
2025-02-08_01_02,1233.8501277887688
2025-01-16_46_47,1601.882215801656
2025-01-20_33_46,2443.133319107356
2025-01-16_47_08,1320.7800759829543
2025-02-12_07_36,1468.8104926111473
2025-01-07_37_36,47.944601585435294
2025-01-22_48_46,3843.2315055093122
2025-02-26_46_18,1797.4150729957103
2025-02-01_46_45,4411.297818761706
2025-01-19_47_45,5988.406283855018
2025-02-05_39_45,1428.4785566163582
2025-02-12_16_02,1257.5827967051032
2025-01-18_12_36,2119.172443995417
2025-01-02_21_02,1275.0004661951416
2025-02-10_47_45,4606.921160272226
2025-02-13_34_45,1549.994038432611
2025-02-21_45_03,2075.405145019535
2025-01-19_47_02,2253.500105943578
2025-02-17_47_43,1747.1801336029064
2025-02-23_46_20,1660.2502530242496
2025-01-06_46_15,1252.939900539143
2025-02-01_30_14,1633.0355706597036
2025-01-03_26_46,1749.064945388604
2025-01-24_45_39,3435.0491867590226
2025-02-23_36_07,1971.360507679829
2025-01-10_37_36,41.73865004074264
2025-02-21_39_45,1459.560879118726
2025-01-20_36_27,1133.949125923948
2025-02-02_47_05,3111.2029273005624
2025-02-24_47_10,1105.1109964689786
2025-01-19_46_18,2179.0045442288856
2025-01-08_19_02,1638.5298723160488
2025-02-23_47_30,2204.562628995155
2025-01-11_02_40,3031.0106340603866
2025-01-06_36_07,1396.5017786788371
2025-02-20_45_03,1860.9520780328912
2025-01-14_40_02,1896.7561452573989
2025-02-01_02_31,1853.7137282368542
2025-02-12_02_24,1056.8223989702258
2025-01-02_40_02,2652.223325850954
2025-01-30_23_25,1203.637441099906
2025-01-07_02_40,1577.9911719630397
2025-02-20_03_45,1218.5931786307362
2025-01-03_47_08,1636.6189620818582
2025-01-30_45_47,4693.453424953337
2025-01-08_32_19,1905.729443830192
2025-01-08_45_48,1869.1655614481745
2025-01-28_33_46,1067.667951662922
2025-02-28_47_45,4658.718001002448
2025-02-16_45_46,5816.060918003788
2025-01-15_38_36,904.1979097432704
2025-02-02_23_13,2142.0692447422766
2025-01-03_44_45,1161.5026275636005
2025-01-13_36_41,3734.7621080511417
2025-02-13_48_45,1284.953860800789
2025-01-18_45_42,1821.4123558369117
2025-02-10_46_45,5009.463216752924
2025-01-30_45_48,2507.2544409121883
2025-01-12_48_46,4759.280158985161
2025-02-24_47_43,1859.5492090175721
2025-02-12_32_19,1757.7057845904715
2025-02-19_02_47,1901.0322029324757
2025-02-11_45_09,2540.4216827358064
2025-01-01_47_05,3221.2456179992014
2025-02-12_04_29,1093.7769861996157
2025-01-16_03_45,2483.8742685387247
2025-01-24_45_34,3167.759824619384
2025-02-28_30_02,2209.0252027713345
2025-01-05_40_02,3441.7047971375277
2025-01-23_07_36,1481.2011349723305
2025-02-13_14_30,1287.4073087147153
2025-02-06_32_19,1728.6446758722939
2025-02-13_25_23,1236.4247406609702
2025-02-19_25_23,1786.609813717132
2025-01-20_25_23,1568.3002311220423
2025-02-18_28_45,2170.0181720686824
2025-01-31_17_23,1125.0310879641283
2025-02-10_47_30,1696.7268961316222
2025-01-24_08_47,1354.484619529222
2025-02-01_46_44,4774.541858514607
2025-02-18_46_33,932.0627738511938
2025-02-05_47_03,1424.328306230483
2025-01-05_47_45,6660.5379600117185
2025-01-03_09_46,4207.85222640376
2025-02-15_01_02,1221.2147012636185
2025-01-30_15_46,1180.6463528507738
2025-01-10_09_46,5610.797193081735
2025-02-24_47_02,1837.705943913724
2025-01-10_46_45,4078.132150757796
2025-02-25_02_31,2138.406073926991
2025-01-20_05_47,5695.149404603066
2025-01-04_03_47,1500.1520006862713
2025-02-02_04_29,1283.888875810149
2025-01-25_28_47,1667.9470045377125
2025-02-04_36_37,2436.305405838969
2025-02-08_18_46,1816.5371741165002
2025-01-07_46_15,1228.9255491817269
2025-01-02_45_03,1813.0785244642616
2025-02-14_14_30,1624.8450063832527
2025-02-21_20_46,1426.8401583668058
2025-01-22_21_02,1069.0272482999535
2025-01-22_19_32,1936.0922194690418
2025-01-23_36_37,748.0702270503266
2025-02-11_48_46,4850.806078049243
2025-02-02_45_05,1437.9021368226697
2025-01-08_22_36,1292.4660768575948
2025-02-07_25_23,1450.653681327164
2025-02-23_01_02,1614.5963777515944
2025-01-07_47_30,1557.641760796792
2025-02-02_25_23,1546.9694476370375
2025-02-09_05_47,4880.671068033464
2025-02-15_47_28,2742.8177943303745
2025-02-22_42_45,1556.5344742591844
2025-02-10_37_36,2251.1092586082545
2025-01-14_35_46,3459.0996053212057
2025-02-14_30_02,2519.5386051230844
2025-02-09_48_46,6636.532676598368
2025-01-23_39_45,1292.7024738661328
2025-01-27_05_47,2891.5983534928746
2025-01-06_05_45,2103.686237367975
2025-02-21_14_30,1848.993958544055
2025-02-19_41_36,2468.79384665931
2025-02-23_12_36,3073.9957866445284
2025-01-29_43_47,1651.9458467216978
